BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,APPDATE,CITY,STATE,DIVISION,REGION
0,10000,60000,,HomeImp,Other,5,1,1,,,,35,22040,miss value+clage+ninq+clno,New York,Middle Atlantic,Northeast
0,10000,60000,,HomeImp,Other,5,1,1,,,10,,22040,miss value+clage+ninq+debtinc,New York,Middle Atlantic,Northeast
0,10000,60000,,HomeImp,Other,5,1,1,,1,,,22040,miss value+clage+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,60000,,HomeImp,Other,5,1,1,100,,,,22040,miss value+ninq+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,60000,100000,HomeImp,Other,,,,,1,10,35,22040,miss yoj+derog+delinq+clage,New York,Middle Atlantic,Northeast
0,10000,60000,100000,HomeImp,Other,,,,100,,10,35,22040,miss yoj+derog+delinq+ninq,New York,Middle Atlantic,Northeast
0,10000,60000,100000,HomeImp,Other,,,,100,1,,35,22040,miss yoj+derog+delinq+clno,New York,Middle Atlantic,Northeast
0,10000,60000,100000,HomeImp,Other,,,,100,1,10,,22040,miss yoj+derog+delinq+debtinc,New York,Middle Atlantic,Northeast
0,10000,60000,100000,HomeImp,Other,,,1,,,10,35,22040,miss yoj+derog+clage+ninq,New York,Middle Atlantic,Northeast
0,10000,60000,100000,HomeImp,Other,,,1,,1,,35,22040,miss yoj+derog+clage+clno,New York,Middle Atlantic,Northeast
0,10000,60000,100000,HomeImp,Other,,,1,,1,10,,22040,miss yoj+derog+clage+debtinc,New York,Middle Atlantic,Northeast
0,10000,60000,100000,HomeImp,Other,,,1,100,,,35,22040,miss yoj+derog+ninq+clno,New York,Middle Atlantic,Northeast
0,10000,60000,100000,HomeImp,Other,,,1,100,,10,,22040,miss yoj+derog+ninq+debtinc,New York,Middle Atlantic,Northeast
0,10000,60000,100000,HomeImp,Other,,,1,100,1,,,22040,miss yoj+derog+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,60000,100000,HomeImp,Other,,1,,,,10,35,22040,miss yoj+delinq+clage+ninq,New York,Middle Atlantic,Northeast
0,10000,60000,100000,HomeImp,Other,,1,,,1,,35,22040,miss yoj+delinq+clage+clno,New York,Middle Atlantic,Northeast
0,10000,60000,100000,HomeImp,Other,,1,,,1,10,,22040,miss yoj+delinq+clage+debtinc,New York,Middle Atlantic,Northeast
0,10000,60000,100000,HomeImp,Other,,1,,100,,,35,22040,miss yoj+delinq+ninq+clno,New York,Middle Atlantic,Northeast
0,10000,60000,100000,HomeImp,Other,,1,,100,,10,,22040,miss yoj+delinq+ninq+debtinc,New York,Middle Atlantic,Northeast
0,10000,60000,100000,HomeImp,Other,,1,,100,1,,,22040,miss yoj+delinq+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,60000,100000,HomeImp,Other,,1,1,,,,35,22040,miss yoj+clage+ninq+clno,New York,Middle Atlantic,Northeast
0,10000,60000,100000,HomeImp,Other,,1,1,,,10,,22040,miss yoj+clage+ninq+debtinc,New York,Middle Atlantic,Northeast
0,10000,60000,100000,HomeImp,Other,,1,1,,1,,,22040,miss yoj+clage+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,60000,100000,HomeImp,Other,,1,1,100,,,,22040,miss yoj+ninq+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,60000,100000,HomeImp,Other,5,,,,,10,35,22040,miss derog+delinq+clage+ninq,New York,Middle Atlantic,Northeast
0,10000,60000,100000,HomeImp,Other,5,,,,1,,35,22040,miss derog+delinq+clage+clno,New York,Middle Atlantic,Northeast
0,10000,60000,100000,HomeImp,Other,5,,,,1,10,,22040,miss derog+delinq+clage+debtinc,New York,Middle Atlantic,Northeast
0,10000,60000,100000,HomeImp,Other,5,,,100,,,35,22040,miss derog+delinq+ninq+clno,New York,Middle Atlantic,Northeast
0,10000,60000,100000,HomeImp,Other,5,,,100,,10,,22040,miss derog+delinq+ninq+debtinc,New York,Middle Atlantic,Northeast
0,10000,60000,100000,HomeImp,Other,5,,,100,1,,,22040,miss derog+delinq+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,60000,100000,HomeImp,Other,5,,1,,,,35,22040,miss derog+clage+ninq+clno,New York,Middle Atlantic,Northeast
0,10000,60000,100000,HomeImp,Other,5,,1,,,10,,22040,miss derog+clage+ninq+debtinc,New York,Middle Atlantic,Northeast
0,10000,60000,100000,HomeImp,Other,5,,1,,1,,,22040,miss derog+clage+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,60000,100000,HomeImp,Other,5,,1,100,,,,22040,miss derog+ninq+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,60000,100000,HomeImp,Other,5,1,,,,,35,22040,miss delinq+clage+ninq+clno,New York,Middle Atlantic,Northeast
0,10000,60000,100000,HomeImp,Other,5,1,,,,10,,22040,miss delinq+clage+ninq+debtinc,New York,Middle Atlantic,Northeast
0,10000,60000,100000,HomeImp,Other,5,1,,,1,,,22040,miss delinq+clage+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,60000,100000,HomeImp,Other,5,1,,100,,,,22040,miss delinq+ninq+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,60000,100000,HomeImp,Other,5,1,1,,,,,22040,miss clage+ninq+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,,,,100,1,10,35,22040,miss mortdue+value+yoj+derog+delinq,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,,,1,,1,10,35,22040,miss mortdue+value+yoj+derog+clage,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,,,1,100,,10,35,22040,miss mortdue+value+yoj+derog+ninq,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,,,1,100,1,,35,22040,miss mortdue+value+yoj+derog+clno,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,,,1,100,1,10,,22040,miss mortdue+value+yoj+derog+debtinc,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,,1,,,1,10,35,22040,miss mortdue+value+yoj+delinq+clage,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,,1,,100,,10,35,22040,miss mortdue+value+yoj+delinq+ninq,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,,1,,100,1,,35,22040,miss mortdue+value+yoj+delinq+clno,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,,1,,100,1,10,,22040,miss mortdue+value+yoj+delinq+debtinc,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,,1,1,,,10,35,22040,miss mortdue+value+yoj+clage+ninq,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,,1,1,,1,,35,22040,miss mortdue+value+yoj+clage+clno,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,,1,1,,1,10,,22040,miss mortdue+value+yoj+clage+debtinc,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,,1,1,100,,,35,22040,miss mortdue+value+yoj+ninq+clno,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,,1,1,100,,10,,22040,miss mortdue+value+yoj+ninq+debtinc,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,,1,1,100,1,,,22040,miss mortdue+value+yoj+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,5,,,,1,10,35,22040,miss mortdue+value+derog+delinq+clage,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,5,,,100,,10,35,22040,miss mortdue+value+derog+delinq+ninq,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,5,,,100,1,,35,22040,miss mortdue+value+derog+delinq+clno,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,5,,,100,1,10,,22040,miss mortdue+value+derog+delinq+debtinc,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,5,,1,,,10,35,22040,miss mortdue+value+derog+clage+ninq,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,5,,1,,1,,35,22040,miss mortdue+value+derog+clage+clno,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,5,,1,,1,10,,22040,miss mortdue+value+derog+clage+debtinc,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,5,,1,100,,,35,22040,miss mortdue+value+derog+ninq+clno,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,5,,1,100,,10,,22040,miss mortdue+value+derog+ninq+debtinc,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,5,,1,100,1,,,22040,miss mortdue+value+derog+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,5,1,,,,10,35,22040,miss mortdue+value+delinq+clage+ninq,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,5,1,,,1,,35,22040,miss mortdue+value+delinq+clage+clno,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,5,1,,,1,10,,22040,miss mortdue+value+delinq+clage+debtinc,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,5,1,,100,,,35,22040,miss mortdue+value+delinq+ninq+clno,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,5,1,,100,,10,,22040,miss mortdue+value+delinq+ninq+debtinc,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,5,1,,100,1,,,22040,miss mortdue+value+delinq+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,5,1,1,,,,35,22040,miss mortdue+value+clage+ninq+clno,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,5,1,1,,,10,,22040,miss mortdue+value+clage+ninq+debtinc,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,5,1,1,,1,,,22040,miss mortdue+value+clage+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,5,1,1,100,,,,22040,miss mortdue+value+ninq+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,,100000,HomeImp,Other,,,,,1,10,35,22040,miss mortdue+yoj+derog+delinq+clage,New York,Middle Atlantic,Northeast
0,10000,,100000,HomeImp,Other,,,,100,,10,35,22040,miss mortdue+yoj+derog+delinq+ninq,New York,Middle Atlantic,Northeast
0,10000,,100000,HomeImp,Other,,,,100,1,,35,22040,miss mortdue+yoj+derog+delinq+clno,New York,Middle Atlantic,Northeast
0,10000,,100000,HomeImp,Other,,,,100,1,10,,22040,miss mortdue+yoj+derog+delinq+debtinc,New York,Middle Atlantic,Northeast
0,10000,,100000,HomeImp,Other,,,1,,,10,35,22040,miss mortdue+yoj+derog+clage+ninq,New York,Middle Atlantic,Northeast
0,10000,,100000,HomeImp,Other,,,1,,1,,35,22040,miss mortdue+yoj+derog+clage+clno,New York,Middle Atlantic,Northeast
0,10000,,100000,HomeImp,Other,,,1,,1,10,,22040,miss mortdue+yoj+derog+clage+debtinc,New York,Middle Atlantic,Northeast
0,10000,,100000,HomeImp,Other,,,1,100,,,35,22040,miss mortdue+yoj+derog+ninq+clno,New York,Middle Atlantic,Northeast
0,10000,,100000,HomeImp,Other,,,1,100,,10,,22040,miss mortdue+yoj+derog+ninq+debtinc,New York,Middle Atlantic,Northeast
0,10000,,100000,HomeImp,Other,,,1,100,1,,,22040,miss mortdue+yoj+derog+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,,100000,HomeImp,Other,,1,,,,10,35,22040,miss mortdue+yoj+delinq+clage+ninq,New York,Middle Atlantic,Northeast
0,10000,,100000,HomeImp,Other,,1,,,1,,35,22040,miss mortdue+yoj+delinq+clage+clno,New York,Middle Atlantic,Northeast
0,10000,,100000,HomeImp,Other,,1,,,1,10,,22040,miss mortdue+yoj+delinq+clage+debtinc,New York,Middle Atlantic,Northeast
0,10000,,100000,HomeImp,Other,,1,,100,,,35,22040,miss mortdue+yoj+delinq+ninq+clno,New York,Middle Atlantic,Northeast
0,10000,,100000,HomeImp,Other,,1,,100,,10,,22040,miss mortdue+yoj+delinq+ninq+debtinc,New York,Middle Atlantic,Northeast
0,10000,,100000,HomeImp,Other,,1,,100,1,,,22040,miss mortdue+yoj+delinq+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,,100000,HomeImp,Other,,1,1,,,,35,22040,miss mortdue+yoj+clage+ninq+clno,New York,Middle Atlantic,Northeast
0,10000,,100000,HomeImp,Other,,1,1,,,10,,22040,miss mortdue+yoj+clage+ninq+debtinc,New York,Middle Atlantic,Northeast
0,10000,,100000,HomeImp,Other,,1,1,,1,,,22040,miss mortdue+yoj+clage+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,,100000,HomeImp,Other,,1,1,100,,,,22040,miss mortdue+yoj+ninq+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,,100000,HomeImp,Other,5,,,,,10,35,22040,miss mortdue+derog+delinq+clage+ninq,New York,Middle Atlantic,Northeast
0,10000,,100000,HomeImp,Other,5,,,,1,,35,22040,miss mortdue+derog+delinq+clage+clno,New York,Middle Atlantic,Northeast
0,10000,,100000,HomeImp,Other,5,,,,1,10,,22040,miss mortdue+derog+delinq+clage+debtinc,New York,Middle Atlantic,Northeast
0,10000,,100000,HomeImp,Other,5,,,100,,,35,22040,miss mortdue+derog+delinq+ninq+clno,New York,Middle Atlantic,Northeast
0,10000,,100000,HomeImp,Other,5,,,100,,10,,22040,miss mortdue+derog+delinq+ninq+debtinc,New York,Middle Atlantic,Northeast
0,10000,,100000,HomeImp,Other,5,,,100,1,,,22040,miss mortdue+derog+delinq+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,,100000,HomeImp,Other,5,,1,,,,35,22040,miss mortdue+derog+clage+ninq+clno,New York,Middle Atlantic,Northeast
0,10000,,100000,HomeImp,Other,5,,1,,,10,,22040,miss mortdue+derog+clage+ninq+debtinc,New York,Middle Atlantic,Northeast
0,10000,,100000,HomeImp,Other,5,,1,,1,,,22040,miss mortdue+derog+clage+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,,100000,HomeImp,Other,5,,1,100,,,,22040,miss mortdue+derog+ninq+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,,100000,HomeImp,Other,5,1,,,,,35,22040,miss mortdue+delinq+clage+ninq+clno,New York,Middle Atlantic,Northeast
0,10000,,100000,HomeImp,Other,5,1,,,,10,,22040,miss mortdue+delinq+clage+ninq+debtinc,New York,Middle Atlantic,Northeast
0,10000,,100000,HomeImp,Other,5,1,,,1,,,22040,miss mortdue+delinq+clage+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,,100000,HomeImp,Other,5,1,,100,,,,22040,miss mortdue+delinq+ninq+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,,100000,HomeImp,Other,5,1,1,,,,,22040,miss mortdue+clage+ninq+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,60000,,HomeImp,Other,,,,,1,10,35,22040,miss value+yoj+derog+delinq+clage,New York,Middle Atlantic,Northeast
0,10000,60000,,HomeImp,Other,,,,100,,10,35,22040,miss value+yoj+derog+delinq+ninq,New York,Middle Atlantic,Northeast
0,10000,60000,,HomeImp,Other,,,,100,1,,35,22040,miss value+yoj+derog+delinq+clno,New York,Middle Atlantic,Northeast
0,10000,60000,,HomeImp,Other,,,,100,1,10,,22040,miss value+yoj+derog+delinq+debtinc,New York,Middle Atlantic,Northeast
0,10000,60000,,HomeImp,Other,,,1,,,10,35,22040,miss value+yoj+derog+clage+ninq,New York,Middle Atlantic,Northeast
0,10000,60000,,HomeImp,Other,,,1,,1,,35,22040,miss value+yoj+derog+clage+clno,New York,Middle Atlantic,Northeast
0,10000,60000,,HomeImp,Other,,,1,,1,10,,22040,miss value+yoj+derog+clage+debtinc,New York,Middle Atlantic,Northeast
0,10000,60000,,HomeImp,Other,,,1,100,,,35,22040,miss value+yoj+derog+ninq+clno,New York,Middle Atlantic,Northeast
0,10000,60000,,HomeImp,Other,,,1,100,,10,,22040,miss value+yoj+derog+ninq+debtinc,New York,Middle Atlantic,Northeast
0,10000,60000,,HomeImp,Other,,,1,100,1,,,22040,miss value+yoj+derog+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,60000,,HomeImp,Other,,1,,,,10,35,22040,miss value+yoj+delinq+clage+ninq,New York,Middle Atlantic,Northeast
0,10000,60000,,HomeImp,Other,,1,,,1,,35,22040,miss value+yoj+delinq+clage+clno,New York,Middle Atlantic,Northeast
0,10000,60000,,HomeImp,Other,,1,,,1,10,,22040,miss value+yoj+delinq+clage+debtinc,New York,Middle Atlantic,Northeast
0,10000,60000,,HomeImp,Other,,1,,100,,,35,22040,miss value+yoj+delinq+ninq+clno,New York,Middle Atlantic,Northeast
0,10000,60000,,HomeImp,Other,,1,,100,,10,,22040,miss value+yoj+delinq+ninq+debtinc,New York,Middle Atlantic,Northeast
0,10000,60000,,HomeImp,Other,,1,,100,1,,,22040,miss value+yoj+delinq+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,60000,,HomeImp,Other,,1,1,,,,35,22040,miss value+yoj+clage+ninq+clno,New York,Middle Atlantic,Northeast
0,10000,60000,,HomeImp,Other,,1,1,,,10,,22040,miss value+yoj+clage+ninq+debtinc,New York,Middle Atlantic,Northeast
0,10000,60000,,HomeImp,Other,,1,1,,1,,,22040,miss value+yoj+clage+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,60000,,HomeImp,Other,,1,1,100,,,,22040,miss value+yoj+ninq+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,60000,,HomeImp,Other,5,,,,,10,35,22040,miss value+derog+delinq+clage+ninq,New York,Middle Atlantic,Northeast
0,10000,60000,,HomeImp,Other,5,,,,1,,35,22040,miss value+derog+delinq+clage+clno,New York,Middle Atlantic,Northeast
0,10000,60000,,HomeImp,Other,5,,,,1,10,,22040,miss value+derog+delinq+clage+debtinc,New York,Middle Atlantic,Northeast
0,10000,60000,,HomeImp,Other,5,,,100,,,35,22040,miss value+derog+delinq+ninq+clno,New York,Middle Atlantic,Northeast
0,10000,60000,,HomeImp,Other,5,,,100,,10,,22040,miss value+derog+delinq+ninq+debtinc,New York,Middle Atlantic,Northeast
0,10000,60000,,HomeImp,Other,5,,,100,1,,,22040,miss value+derog+delinq+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,60000,,HomeImp,Other,5,,1,,,,35,22040,miss value+derog+clage+ninq+clno,New York,Middle Atlantic,Northeast
0,10000,60000,,HomeImp,Other,5,,1,,,10,,22040,miss value+derog+clage+ninq+debtinc,New York,Middle Atlantic,Northeast
0,10000,60000,,HomeImp,Other,5,,1,,1,,,22040,miss value+derog+clage+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,60000,,HomeImp,Other,5,,1,100,,,,22040,miss value+derog+ninq+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,60000,,HomeImp,Other,5,1,,,,,35,22040,miss value+delinq+clage+ninq+clno,New York,Middle Atlantic,Northeast
0,10000,60000,,HomeImp,Other,5,1,,,,10,,22040,miss value+delinq+clage+ninq+debtinc,New York,Middle Atlantic,Northeast
0,10000,60000,,HomeImp,Other,5,1,,,1,,,22040,miss value+delinq+clage+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,60000,,HomeImp,Other,5,1,,100,,,,22040,miss value+delinq+ninq+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,60000,,HomeImp,Other,5,1,1,,,,,22040,miss value+clage+ninq+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,60000,100000,HomeImp,Other,,,,,,10,35,22040,miss yoj+derog+delinq+clage+ninq,New York,Middle Atlantic,Northeast
0,10000,60000,100000,HomeImp,Other,,,,,1,,35,22040,miss yoj+derog+delinq+clage+clno,New York,Middle Atlantic,Northeast
0,10000,60000,100000,HomeImp,Other,,,,,1,10,,22040,miss yoj+derog+delinq+clage+debtinc,New York,Middle Atlantic,Northeast
0,10000,60000,100000,HomeImp,Other,,,,100,,,35,22040,miss yoj+derog+delinq+ninq+clno,New York,Middle Atlantic,Northeast
0,10000,60000,100000,HomeImp,Other,,,,100,,10,,22040,miss yoj+derog+delinq+ninq+debtinc,New York,Middle Atlantic,Northeast
0,10000,60000,100000,HomeImp,Other,,,,100,1,,,22040,miss yoj+derog+delinq+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,60000,100000,HomeImp,Other,,,1,,,,35,22040,miss yoj+derog+clage+ninq+clno,New York,Middle Atlantic,Northeast
0,10000,60000,100000,HomeImp,Other,,,1,,,10,,22040,miss yoj+derog+clage+ninq+debtinc,New York,Middle Atlantic,Northeast
0,10000,60000,100000,HomeImp,Other,,,1,,1,,,22040,miss yoj+derog+clage+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,60000,100000,HomeImp,Other,,,1,100,,,,22040,miss yoj+derog+ninq+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,60000,100000,HomeImp,Other,,1,,,,,35,22040,miss yoj+delinq+clage+ninq+clno,New York,Middle Atlantic,Northeast
0,10000,60000,100000,HomeImp,Other,,1,,,,10,,22040,miss yoj+delinq+clage+ninq+debtinc,New York,Middle Atlantic,Northeast
0,10000,60000,100000,HomeImp,Other,,1,,,1,,,22040,miss yoj+delinq+clage+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,60000,100000,HomeImp,Other,,1,,100,,,,22040,miss yoj+delinq+ninq+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,60000,100000,HomeImp,Other,,1,1,,,,,22040,miss yoj+clage+ninq+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,60000,100000,HomeImp,Other,5,,,,,,35,22040,miss derog+delinq+clage+ninq+clno,New York,Middle Atlantic,Northeast
0,10000,60000,100000,HomeImp,Other,5,,,,,10,,22040,miss derog+delinq+clage+ninq+debtinc,New York,Middle Atlantic,Northeast
0,10000,60000,100000,HomeImp,Other,5,,,,1,,,22040,miss derog+delinq+clage+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,60000,100000,HomeImp,Other,5,,,100,,,,22040,miss derog+delinq+ninq+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,60000,100000,HomeImp,Other,5,,1,,,,,22040,miss derog+clage+ninq+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,60000,100000,HomeImp,Other,5,1,,,,,,22040,miss delinq+clage+ninq+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,,,,,1,10,35,22040,miss mortdue+value+yoj+derog+delinq+clage,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,,,,100,,10,35,22040,miss mortdue+value+yoj+derog+delinq+ninq,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,,,,100,1,,35,22040,miss mortdue+value+yoj+derog+delinq+clno,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,,,,100,1,10,,22040,miss mortdue+value+yoj+derog+delinq+debtinc,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,,,1,,,10,35,22040,miss mortdue+value+yoj+derog+clage+ninq,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,,,1,,1,,35,22040,miss mortdue+value+yoj+derog+clage+clno,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,,,1,,1,10,,22040,miss mortdue+value+yoj+derog+clage+debtinc,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,,,1,100,,,35,22040,miss mortdue+value+yoj+derog+ninq+clno,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,,,1,100,,10,,22040,miss mortdue+value+yoj+derog+ninq+debtinc,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,,,1,100,1,,,22040,miss mortdue+value+yoj+derog+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,,1,,,,10,35,22040,miss mortdue+value+yoj+delinq+clage+ninq,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,,1,,,1,,35,22040,miss mortdue+value+yoj+delinq+clage+clno,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,,1,,,1,10,,22040,miss mortdue+value+yoj+delinq+clage+debtinc,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,,1,,100,,,35,22040,miss mortdue+value+yoj+delinq+ninq+clno,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,,1,,100,,10,,22040,miss mortdue+value+yoj+delinq+ninq+debtinc,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,,1,,100,1,,,22040,miss mortdue+value+yoj+delinq+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,,1,1,,,,35,22040,miss mortdue+value+yoj+clage+ninq+clno,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,,1,1,,,10,,22040,miss mortdue+value+yoj+clage+ninq+debtinc,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,,1,1,,1,,,22040,miss mortdue+value+yoj+clage+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,,1,1,100,,,,22040,miss mortdue+value+yoj+ninq+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,5,,,,,10,35,22040,miss mortdue+value+derog+delinq+clage+ninq,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,5,,,,1,,35,22040,miss mortdue+value+derog+delinq+clage+clno,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,5,,,,1,10,,22040,miss mortdue+value+derog+delinq+clage+debtinc,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,5,,,100,,,35,22040,miss mortdue+value+derog+delinq+ninq+clno,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,5,,,100,,10,,22040,miss mortdue+value+derog+delinq+ninq+debtinc,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,5,,,100,1,,,22040,miss mortdue+value+derog+delinq+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,5,,1,,,,35,22040,miss mortdue+value+derog+clage+ninq+clno,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,5,,1,,,10,,22040,miss mortdue+value+derog+clage+ninq+debtinc,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,5,,1,,1,,,22040,miss mortdue+value+derog+clage+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,5,,1,100,,,,22040,miss mortdue+value+derog+ninq+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,5,1,,,,,35,22040,miss mortdue+value+delinq+clage+ninq+clno,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,5,1,,,,10,,22040,miss mortdue+value+delinq+clage+ninq+debtinc,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,5,1,,,1,,,22040,miss mortdue+value+delinq+clage+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,5,1,,100,,,,22040,miss mortdue+value+delinq+ninq+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,,,HomeImp,Other,5,1,1,,,,,22040,miss mortdue+value+clage+ninq+clno+debtinc,New York,Middle Atlantic,Northeast
0,10000,,100000,HomeImp,Other,,,,,,10,35,22040,miss mortdue+yoj+derog+delinq+clage+ninq,New York,Middle Atlantic,Northeast
0,10000,,100000,HomeImp,Other,,,,,1,,35,22040,miss mortdue+yoj+derog+delinq+clage+clno,New York,Middle Atlantic,Northeast
0,10000,,100000,HomeImp,Other,,,,,1,10,,22040,miss mortdue+yoj+derog+delinq+clage+debtinc,New York,Middle Atlantic,Northeast
